SMILES,IC50
N#Cc1c(C(N)CCc2ccccc2)cc(-c2ccccc2O)nc1N,730.0
N#Cc1c(C2CCCCN2)cc(-c2ccccc2O)nc1N,530.0
N#Cc1c(CCN)cc(-c2ccccc2O)nc1N,70.0
COc1ccc(CC(N)c2cc(-c3ccccc3O)nc(N)c2C#N)cc1,80.0
N#Cc1c(CC(N)c2ccccc2)cc(-c2ccccc2O)nc1N,110.0
CCCCC(N)c1cc(-c2ccccc2O)nc(N)c1C#N,480.0
N#Cc1c(C(N)Cc2ccc(F)cc2)cc(-c2ccccc2O)nc1N,40.0
CC(N)Cc1cc(-c2ccccc2O)nc(N)c1C#N,470.0
CC(C)C(N)c1cc(-c2ccccc2O)nc(N)c1C#N,240.0
N#Cc1c(C2CCNCC2)cc(-c2c(O)cccc2OCC2CC2)nc1N,8.5
CCCCCOc1cccc(O)c1-c1cc(C2CCNCC2)c(C#N)c(N)n1,20.0
N#Cc1c(C2CCNCC2)cc(-c2c(O)cccc2OCC2CCC2)nc1N,12.0
N#Cc1c(C2CCNCC2)cc(-c2c(O)cccc2O)nc1N,270.0
CCCCCCCOc1cccc(O)c1-c1cc(C2CCNCC2)c(C#N)c(N)n1,50.0
CCCCCCCOc1cccc(O)c1-c1cc(C2CCCNC2)c(C#N)c(N)n1,14.0
CCCOc1cccc(O)c1-c1cc(C2CCCNC2)c(C#N)c(N)n1,5.0
CC(C)COc1cccc(O)c1-c1cc(C2CCCNC2)c(C#N)c(N)n1,5.0
N#Cc1c(C2CCCNC2)cc(-c2c(O)cccc2OCC2CCCCC2)nc1N,26.0
COc1cccc(O)c1-c1cc(C2CCCNC2)c(C#N)c(N)n1,34.0
CC(C)COc1cccc(O)c1-c1cc(C2CCNCC2)c(C#N)c(N)n1,15.14
CCCCCOc1cccc(O)c1-c1cc(C2CCCNC2)c(C#N)c(N)n1,6.0
N#Cc1c(C2CCCNC2)cc(-c2c(O)cccc2OCC2CCC2)nc1N,4.0
CCCOc1cccc(O)c1-c1cc(C2CCNCC2)c(C#N)c(N)n1,24.0
CCOc1cccc(O)c1-c1cc(C2CCNCC2)c(C#N)c(N)n1,120.0
N#Cc1c(C2CCCNC2)cc(-c2c(O)cccc2O)nc1N,15.14
N#Cc1c(C2CCCNC2)cc(-c2c(O)cccc2OCc2ccccc2)nc1N,9.0
N#Cc1c(C2CCCNC2)cc(-c2c(O)cccc2OCC2CC2)nc1N,3.0
COc1ccc(-c2cc(C3CCCNC3)c(C#N)c(N)n2)c(O)c1,560.0
N#Cc1c(C2CCNCC2)cc(-c2c(O)cccc2OCc2ccccc2)nc1N,110.0
CCCCOc1cccc(O)c1-c1cc(C2CCNCC2)c(C#N)c(N)n1,15.14
CC(C)Oc1cccc(O)c1-c1cc(C2CCCNC2)c(C#N)c(N)n1,81.0
CCOc1cccc(O)c1-c1cc(C2CCCNC2)c(C#N)c(N)n1,14.0
CNc1nc2ccc(C)cc2n2ccnc12,579.0
CNc1nc2ccc(C)cc2n2c(Br)cnc12,324.0
CNc1nc2ccc(C)cc2n2c(C)cnc12,773.0
O=C(c1ccc(Nc2nccc(-c3cc4ccccc4s3)n2)cc1)N1CCC(N2CCCC2)CC1,40.0
CN(C)C1CCN(C(=O)c2ccc(Nc3nccc(-c4cc5ccccc5s4)n3)cc2)CC1,40.0
O=C(NCCN1CCCC1)c1ccc(Nc2nccc(-c3cc4ccccc4s3)n2)cc1,400.0
O=C(O)c1cccc(Nc2nccc(-c3cc4ccccc4s3)n2)c1,1000.0
C[C@@H]1C[C@H]2CN1CCn1nc3c(cccc3c1O)-c1nc3c(cccc3nc1O)O2,1000.0
Nc1ccccc1Oc1ccc(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)cc1,97.0
NS(=O)(=O)c1ccc(Nc2nccc(-c3ccccc3[N+](=O)[O-])n2)cc1,34.0
CS(=O)(=O)Nc1ccc(Nc2nccc(-c3ccc(Oc4ccccc4[N+](=O)[O-])cc3)n2)cc1,320.0
CNC(=O)Nc1ccc(CNc2ncsc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)cn1,24.0
CNC(=O)Nc1ccc(CNc2c(C(=O)Nc3ccc(SC(F)(F)F)cc3)cnn2C)cn1,15.0
CNC(=O)Nc1ccc(CNc2c(C(=O)Nc3ccc4c(c3)OC(F)(F)C(F)(F)O4)cnn2C)cn1,41.0
CCNC(=O)Nc1ccc(CNc2ncsc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)cn1,81.0
NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(N)=O,18.0
CN(CCOc1ccccc1-c1cc(C(N)=O)c(NC(N)=O)s1)Cc1ccccc1,40.0
N#Cc1c(N)nc(-c2cc(O)ccc2O)nc1C1CCCNC1,316.0
C#C/N=C(\NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1,8.0
COc1cc2c(cc1Nc1nc(Nc3cccc4c3C(=O)NC4)c3cc[nH]c3n1)N(C(=O)CN(C)C)CC2,2.5
NC(=O)c1ccc(-c2cc(C(N)=O)c(N)c(-c3ccc(S(N)(=O)=O)cc3)c2)cc1,650.0
CNc1nc2[nH]c(-c3cccc(OC)c3)cc2c2c1ncn2C,7.9430000000000005
CNc1nc2[nH]c(-c3cccc(CNC(C)=O)c3)cc2c2c1ncn2C,14.0
CNc1nc2[nH]c(-c3cccc(CNC(=O)c4csnn4)c3)cc2c2c1ncn2C,150.0
Cn1cc(C(CN)Oc2cncc(/C=C/c3ccncc3)c2)c2ccccc21,760.0
N[C@H](COc1cncc(-c2ccc3c(c2)C(Cc2ccco2)C(=O)N3)c1)Cc1ccccc1,1.4
N[C@H](COc1cncc(-c2ccc3c(c2)C(C2CC2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,3.3
N[C@H](COc1cncc(-c2ccc3c(c2)C(c2ccccc2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,5.8999999999999995
N[C@H](COc1cncc(-c2ccc3c(c2)C(c2cccnc2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,10.4
N[C@H](COc1cncc(-c2ccc3c(c2)C(c2ccccn2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,10.3
N[C@H](COc1cncc(-c2ccc3c(c2)C(c2ccc[nH]2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,1.5
Cn1cccc1C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,8.200000000000001
N[C@H](COc1cncc(-c2ccc3c(c2)C(c2c[nH]c4ccccc24)C(=O)N3)c1)Cc1c[nH]c2ccccc12,153.0
N[C@H](COc1cncc(-c2ccc3c(c2)C(c2ncc[nH]2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,7.2
CCc1c(C)[nH]c(C2C(=O)Nc3ccc(-c4cncc(OC[C@@H](N)Cc5c[nH]c6ccccc56)c4)cc32)c1C,40.300000000000004
N[C@H](COc1cncc(-c2ccc3c(c2)C(c2ccco2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,0.17
N[C@H](COc1cncc(-c2ccc3c(c2)C(c2cccs2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,0.9
Cc1ccc(C2C(=O)Nc3ccc(-c4cncc(OC[C@@H](N)Cc5c[nH]c6ccccc56)c4)cc32)o1,0.7
CCc1ncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1ccc2cnccc2c1,0.8
N[C@H](COc1cncc(-c2ccc3ncccc3c2)c1)Cc1c[nH]c2ccccc12,312.0
N[C@H](COc1cncc(-c2ccc3nnccc3c2)c1)Cc1c[nH]c2ccccc12,215.0
N[C@H](COc1cncc(-c2cccc3cnccc23)c1)Cc1c[nH]c2ccccc12,331.0
CCc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12,1.15
Nc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12,2.9
CN(C)c1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12,18.0
N[C@H](COc1cncc(-c2ccc3[nH]nc(-c4ccccc4)c3c2)c1)Cc1c[nH]c2ccccc12,3.9
N[C@H](COc1cncc(-c2ccc3[nH]nc(-c4cccs4)c3c2)c1)Cc1c[nH]c2ccccc12,1.3
N[C@H](COc1cncc(-c2ccc3[nH]nc(C4CC4)c3c2)c1)Cc1c[nH]c2ccccc12,2.6
N[C@H](COc1cncc(-c2ccc3[nH]nc(-c4nccs4)c3c2)c1)Cc1c[nH]c2ccccc12,9.799999999999999
N[C@H](COc1cncc(-c2ccc3[nH]nc(-c4ccc[nH]4)c3c2)c1)Cc1c[nH]c2ccccc12,1.2
N[C@H](COc1cncc(-c2ccc3[nH]nc(N4CCOCC4)c3c2)c1)Cc1c[nH]c2ccccc12,18.0
Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4cccc(F)c4)c3)cc12,8.4
Cc1cc(C)c(C[C@H](N)COc2cncc(-c3cc4c(C)n[nH]c4cn3)c2)c(C)c1,39.0
Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4ccc(C(F)(F)F)cc4)c3)cc12,18.0
Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4cccc5c4OC(F)(F)O5)c3)cc12,14.0
Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4cccc(OCCN5CCOCC5)c4)c3)cc12,751.0
Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4cccc(OCC5CCNCC5)c4)c3)cc12,6.8
Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4cccc(OCCN)c4)c3)cc12,47.0
Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4c(F)cccc4F)c3)cc12,65.5
Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4ccc(F)c(F)c4F)c3)cc12,12.0
Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4ccc(Br)cc4)c3)cc12,5.0
Cc1ccc(F)cc1C[C@H](N)COc1cncc(-c2cc3c(C)n[nH]c3cn2)c1,3.9
Cc1cc(C[C@H](N)COc2cncc(-c3cc4c(C)n[nH]c4cn3)c2)ccc1F,2.5
Cc1cc(F)ccc1C[C@H](N)COc1cncc(-c2cc3c(C)n[nH]c3cn2)c1,6.0
N[C@H](COc1cncc(CCc2ccncc2)c1)Cc1c[nH]c2ccccc12,210.0
CCCc1cc(N2CCC(N)CC2)nc2sc(C(N)=O)c(N)c12,41.0
CCCc1cc(N2CCNCC2)nc2sc(C(N)=O)c(N)c12,120.0
CCCc1cc(N2CCC(O)CC2)nc2sc(C(N)=O)c(N)c12,280.0
CCCc1cc(N2CCCC(O)C2)nc2sc(C(N)=O)c(N)c12,570.0
CCCc1cc(N2CCCNC(=O)C2)nc2sc(C(N)=O)c(N)c12,140.0
CCCc1cc(N2CCCCC(N)C2)nc2sc(C(N)=O)c(N)c12,630.0
CCCc1cc(N2CCCNCC2)nc2sc(C(N)=O)c(N)c12,72.0
CCCc1cc(N2CC[C@@H](N)C2)nc2sc(C(N)=O)c(N)c12,500.0
CCCc1cc(N2CC[C@H](N)C2)nc2sc(C(N)=O)c(N)c12,590.0
CCCc1cc(N2CCC(NS(C)(=O)=O)CC2)nc2sc(C(N)=O)c(N)c12,98.0
CCCc1cc(N2CCN(C(N)=O)CC2)nc2sc(C(N)=O)c(N)c12,150.0
CCCc1cc(N2CCN(C)CC2)nc2sc(C(N)=O)c(N)c12,520.0
CCCc1cc(N2CCC(N(C)C)CC2)nc2sc(C(N)=O)c(N)c12,680.0
CCCc1cc(N2CCC(NC)CC2)nc2sc(C(N)=O)c(N)c12,120.0
CCCc1cc(N2CCC(OC)CC2)nc2sc(C(N)=O)c(N)c12,680.0
Cc1cc(N2CCNCC2)nc2sc(C(N)=O)c(N)c12,680.0
Cc1cc(N2CCC(O)CC2)nc2sc(C(N)=O)c(N)c12,1000.0
Cc1ccc(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)s1,19.0
CC(C)(C)c1ccc(CC2(N)CCN(c3ccnc4[nH]ncc34)CC2)cc1,6.5
NC1(COCc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,0.5900000000000001
NC1(Cc2ccc(Cl)cc2Cl)CCN(c2ncnc3[nH]ccc23)CC1,1.9
NC1(C(=O)NCc2ccc(Cl)cc2Cl)CCN(c2ncnc3[nH]ccc23)CC1,3.8
NC1(C(=O)NCc2ccc(Cl)cc2)CCN(c2ncnc3[nH]c(=O)[nH]c23)CC1,50.0
NC1(C(=O)NCc2ccc(Cl)cc2)CCN(c2ccnc3[nH]ccc23)CC1,7.2
CN(Cc1ccc(Cl)cc1)C(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1,4.2
NC(=O)c1nn(-c2ccc3c(c2)OCO3)c2c1CCc1ccc(NC(=O)c3cccnc3Cl)cc1-2,34.0
CNc1ncccc1C(=O)Nc1ccc2c(c1)-c1c(c(C(N)=O)nn1-c1ccc3c(c1)OCO3)CC2,210.0
NC(=O)c1nn(-c2ccc(F)cc2)c2c1CCc1ccc(NC(=O)c3cccnc3Cl)cc1-2,47.0
COc1c(Cl)cc2c([nH]c3cnccc32)c1NC(=O)c1cccnc1C,45.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(O[C@H](CN)c3ccccc3)cc21,3.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@H](N)Cc3ccccc3)cc21,0.6
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(O[C@@H](CCN)c3ccccc3)cc21,2.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(O[C@H](CCN)c3ccccc3)cc21,4.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CN)cc21,6.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CCCN)cc21,3.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OCCN)cc21,5.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(O[C@@H](CN)c3ccccc3)cc21,1.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CCN)cc21,4.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CNC)cc21,3.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CN(C)C)cc21,2.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OCCCCN)cc21,63.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OCCCN)cc21,16.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OCCNC)cc21,12.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@@H](C)N)cc21,8.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@H](C)N)cc21,13.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@@H](N)Cc3ccccc3)cc21,3.0
COc1cc2ncc3c(N)nc(-c4cncc(OCCN)c4)cc3c2cc1OC,402.0
COc1cc2ncc3c(N)nc(-c4cncc(OC[C@H](C)N)c4)cc3c2cc1OC,712.0
COc1cc2ncc3c(N)nc(-c4cncc(OC[C@@H](C)N)c4)cc3c2cc1OC,377.0
CC[C@H](N)COc1cncc(-c2cc3c(cnc4cc(OC)c(OC)cc43)c(N)n2)c1,422.0
CC[C@@H](N)COc1cncc(-c2cc3c(cnc4cc(OC)c(OC)cc43)c(N)n2)c1,318.0
COc1cc2ncc3c(N)nc(-c4cncc(OC[C@@H](N)CC(C)C)c4)cc3c2cc1OC,905.0
COc1cc2ncc3c(N)nc(-c4cncc(OC[C@@H](N)Cc5ccccc5)c4)cc3c2cc1OC,261.0
COc1cc2ncc3c(N)nc(-c4cncc(OC[C@H](N)Cc5ccccc5)c4)cc3c2cc1OC,259.0
COc1cc2ncc3c(N)nc(-c4cncc(OC[C@@H](N)Cc5ccc(F)cc5)c4)cc3c2cc1OC,183.0
COc1cc2ncc3c(N)nc(-c4cncc(OC[C@H](N)Cc5ccc(F)cc5)c4)cc3c2cc1OC,251.0
COc1cc2ncc3c(N)nc(-c4cncc(OC[C@@H](N)Cc5cccc(C(F)(F)F)c5)c4)cc3c2cc1OC,209.0
COc1cc2ncc3c(N)nc(-c4cncc(OC[C@H](N)Cc5cccc(C(F)(F)F)c5)c4)cc3c2cc1OC,889.0
COc1cc2ncc3c(N)nc(-c4cncc(OC[C@@H](N)Cc5c[nH]c6ccccc56)c4)cc3c2cc1OC,302.0
COc1cc2ncc3c(N)nc(-c4cncc(OC[C@@H](N)Cc5ccccc5Cl)c4)cc3c2cc1OC,793.0
COc1cc2ncc3c(N)nc(-c4cncc(OC[C@@H](N)Cc5cccc(Cl)c5)c4)cc3c2cc1OC,78.0
COc1ccc(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)cc1,40.0
COc1ccc2c(c1)CCc1cnc(Nc3ccc(S(N)(=O)=O)cc3)nc1-2,420.0
CC(C)(C)CC(=O)Nc1ccc2c(c1)CCc1cnc(Nc3ccc(S(N)(=O)=O)cc3)nc1-2,820.0
NS(=O)(=O)c1ccc(Nc2nccc(-c3ccc(NC(=O)Cc4cccs4)cc3)n2)cc1,20.0
NS(=O)(=O)c1ccc(Nc2ncc3c(n2)-c2ccc(NC(=O)Cc4cccs4)cc2CC3)cc1,830.0
NS(=O)(=O)c1ccc(Nc2ncc3c(n2)-c2ccc(NC(=O)Cc4ccsc4)cc2CC3)cc1,970.0
COC(=O)CC(=O)Nc1ccc2c(c1)CCc1cnc(Nc3ccc(S(N)(=O)=O)cc3)nc1-2,280.0
NS(=O)(=O)c1ccc(Nc2nccc(-c3ccsc3)n2)cc1,180.0
NS(=O)(=O)c1ccc(Nc2ncc3c(n2)-c2ccsc2CC3)cc1,790.0
CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(-c3ccsc3)n2)cc1,230.0
CN(C)CCNS(=O)(=O)c1ccc(Nc2ncc3c(n2)-c2ccsc2CC3)cc1,510.0
CN(C)CCCNS(=O)(=O)c1ccc(Nc2ncc3c(n2)-c2ccsc2CC3)cc1,620.0
O=S(=O)(NCCO)c1ccc(Nc2nccc(-c3ccsc3)n2)cc1,130.0
O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCCCn4ccnc4)nn23)cc1,380.0
O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(N[C@H]4CC[C@H](O)CC4)nn23)cc1,530.0
O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCc4cccc(Cl)c4)nn23)cc1,190.0
CN(C)CCNC(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,200.0
CCN(CC)CCNC(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,79.0
CC(CN(C)C)NC(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,73.0
O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1,320.0
O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,55.0
CC(C)Nc1ccc2ncc(-c3ccc(C(=O)NC[C@@H]4CCCN4)cc3)n2n1,270.0
O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NC4CC4)nn23)cc1,200.0
O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCc4ccccc4)nn23)cc1,330.0
O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCCCO)nn23)cc1,550.0
CN(C)CCN(C)C(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,330.0
CC(N)CNC(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,310.0
O=C(c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1)N1CCC[C@@H]1CN1CCCC1,160.0
O=C(NC[C@H]1CCCN1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,100.0
O=C(NC[C@@H]1CCCCN1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,47.0
CCN1CCC[C@H]1CNC(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,140.0
CN1CCC[C@H]1CNC(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,110.0
CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3ccccc3Nc3ccccc3)cc2)n1,1000.0
Cc1ccc(-c2nc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,5.74
Cc1nc(N)nc2c1nc(-c1cc[nH]n1)c(=O)n2C1CCOCC1,68.0
COc1ccc(-c2nc3c(C)nc(N)nc3n([C@H]3CC[C@H](O)CC3)c2=O)cn1,14.3
Cc1ccc(-c2nc3c(C)nc(N)nc3n(C3CCOCC3)c2=O)cn1,25.0
Cc1ccc(-c2nc3c(C)nc(N)nc3n([C@H]3CC[C@H](O)CC3)c2=O)cn1,5.7
CC(=O)NCc1cc(-c2cc3nc(NC4CC4)c4ncn(C)c4n3n2)ccc1F,279.0
CC(=O)N[C@@H](C)c1cccc(-c2nc3c(nc(N)c4ncn(C)c43)s2)c1,13.0
CNc1nc2sc(-c3ccc(CNC(C)=O)cc3)nc2c2c1ncn2C,60.0
CNc1nc2sc(-c3cccc([C@@H](C)NC(C)=O)c3)nc2c2c1ncn2C,28.0
CC(=O)N[C@@H](C)c1cccc(-c2nc3c(nc(NCC(F)(F)F)c4ncn(C)c43)s2)c1,57.0
CC(=O)N[C@@H](C)c1cccc(-c2nc3c(nc(NCCN)c4ncn(C)c43)s2)c1,49.0
CC(=O)N[C@@H](C)c1cccc(-c2nc3c(nc(NC(=O)N(C)C)c4ncn(C)c43)s2)c1,130.0
CC(=O)N[C@@H](C)c1cccc(-c2nc3c(nc(N(C)C)c4ncn(C)c43)s2)c1,100.0
COc1nc2sc(-c3cccc([C@H](C)NC(C)=O)c3)nc2c2c1ncn2C,500.0
CCNc1nc2sc(-c3cccc([C@@H](C)NC(C)=O)c3)nc2c2c1ncn2C,55.0
CCNc1nc2sc(-c3cccc(C(C)(C)NC(C)=O)c3)nc2c2c1ncn2C,36.0
CCNc1nc2sc(-c3cccc([C@H](C)NC(=O)C4(C)CC4)c3)nc2c2c1ncn2C,34.0
CCNc1nc2sc(-c3cccc([C@H](C)NC(=O)COCC)c3)nc2c2c1ncn2C,16.0
CCNc1nc2sc(-c3cccc([C@H](C)NC(=O)CNC(C)=O)c3)nc2c2c1ncn2C,27.0
CCNCC(=O)N[C@@H](C)c1cccc(-c2nc3c(nc(NCC)c4ncn(C)c43)s2)c1,39.0
CCNc1nc2sc(-c3cccc([C@H](C)NC(=O)c4cc(C)on4)c3)nc2c2c1ncn2C,78.0
CCNc1nc2sc(-c3cccc([C@H](C)NC(=O)C4CCN(C)CC4)c3)nc2c2c1ncn2C,10.0
CCNc1nc2sc(-c3cccc([C@H](C)NC(=O)C4CCNCC4)c3)nc2c2c1ncn2C,20.0
O=C(c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1)N(Cc1ccccc1)C[C@@H]1C[C@@H](F)CN1,12.0
O=C(O)CN(C[C@@H]1C[C@@H](F)CN1)C(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,110.0
O=C(c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1)N(CCO)C[C@@H]1C[C@@H](F)CN1,15.0
CO[C@H]1CCN[C@@H]1CNC(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,23.0
CO[C@H]1CN[C@H](CNC(=O)c2ccc(-c3cnc4ccc(NCC5CC5)nn34)cc2)C1,71.0
O=C(NC[C@H]1NCC[C@@H]1F)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,21.0
O=C(NC[C@@H]1C[C@@H](F)CN1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,22.0
CN(C[C@@H]1CCCN1)C(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,97.0
CN(C[C@@H]1C[C@@H](F)CN1)C(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,42.0
CCN(C[C@@H]1C[C@@H](F)CN1)C(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,18.0
CCCN(C[C@@H]1C[C@@H](F)CN1)C(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,16.0
NC(=O)Nc1sc2c(c1C(N)=O)CCc1nn(C3CCCN(Cc4ccc(N)cc4F)C3)cc1-2,500.0
NC(=O)Nc1sc2c(c1C(N)=O)CCc1nn(Cc3ccc(F)cc3)cc1-2,900.0
NC(=O)Nc1sc2c(c1C(N)=O)CCc1c-2cnn1Cc1ccc(F)cc1,200.0
NC(=O)Nc1sc2c(c1C(N)=O)CCc1nn(C3CCCN(Cc4ccc(O)cc4F)C3)cc1-2,900.0
CCN(c1nccc(-c2ccc3nc(NC(C)=O)sc3c2)n1)S(=O)(=O)c1ccc(OC)cc1,305.0
CC(=O)Nc1nc2ccc(-c3ccnc(N(C)S(=O)(=O)c4ccccc4F)n3)cc2s1,676.0
CC(=O)Nc1nc2ccc(-c3ccnc(N(C)S(=O)(=O)c4ccc(C)cc4)n3)cc2s1,334.0
COc1ccc(S(=O)(=O)Nc2cc(-c3ccc4nc(NC(C)=O)sc4c3)ccn2)cc1,33.0
COc1ccc(S(=O)(=O)Nc2cncc(-c3ccc4nc(NC(C)=O)sc4c3)c2)cc1,103.0
COc1ccc(S(=O)(=O)Nc2cncc(-c3ccc4nc(NC(C)=O)sc4c3)n2)cc1,739.0
COc1ccc(S(=O)(=O)Nc2cc(-c3ccc4nc(NC(C)=O)sc4c3)cnc2C#N)cc1,757.0
COc1ccc(S(=O)(=O)Nc2cc(-c3ccc4nc(NC(C)=O)sc4c3)cnc2C)cc1,18.0
COc1ccc(S(=O)(=O)Nc2cc(-c3ccc4nc(NC(C)=O)sc4c3)cnc2Cl)cc1,5.0
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccccc4)c3)cc2s1,5.0
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccccc4C(F)(F)F)c3)cc2s1,8.0
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4cccc(C(F)(F)F)c4)c3)cc2s1,12.0
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(C(F)(F)F)cc4)c3)cc2s1,19.0
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccccc4Cl)c3)cc2s1,4.8999999999999995
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4cccc(Cl)c4)c3)cc2s1,12.0
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(Cl)cc4)c3)cc2s1,8.7
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4cccc(C(C)(C)C)c4)c3)cc2s1,13.0
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(C(C)(C)C)cc4)c3)cc2s1,7.0
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccccc4F)c3)cc2s1,9.0
